author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Брусника;developer;https://www.cian.ru/sale/flat/306792349/;Москва;sale;flat;5;8;2;64.8;42140000;Даниловский;Дубининская ;вл59к2;;Дом А
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/303766765/;Москва;sale;flat;4;20;2;76.6;62046000;Пресненский;Дружинниковская ;15;Краснопресненская;SkyView
Alliance Agency Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/299244228/;Москва;sale;flat;4;9;2;47.0;24900000;Даниловский;проспект Лихачева;20;Технопарк;Nagatino i-Land
MR Group;developer;https://www.cian.ru/sale/flat/308792133/;Москва;sale;flat;5;39;2;53.15;;Западное Дегунино;Северный ао;;Селигерская;Селигер Сити ЖК
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/301956535/;Москва;sale;flat;2;6;2;137.6;230621759;Таганский;Серебряническая набережная;19;Чкаловская;АртХаус
Арт Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/300226524/;Москва;sale;flat;10;46;2;46.0;24300000;Хорошево-Мневники;Шелепихинская набережная;34к6;Шелепиха;Сердце Столицы
Level Group;developer;https://www.cian.ru/sale/flat/308685236/;Москва;sale;flat;26;26;2;41.5;19133232;Нагатино-Садовники;Нагатинская набережная;10А;Нагатинская;Level Нагатинская
RND;real_estate_agent;https://www.cian.ru/sale/flat/305967338/;Москва;sale;flat;6;29;2;63.2;20999000;Печатники;;7;Кожуховская;Левел Южнопортовая ЖК
Estes;real_estate_agent;https://www.cian.ru/sale/flat/308894978/;Москва;sale;flat;13;17;2;67.7;27700000;Даниловский; Трофимова;9К2;Автозаводская;
Центр-Инвест;developer;https://www.cian.ru/sale/flat/306675154/;Москва;sale;flat;7;9;2;69.9;69134455;Таганский;Серебрянический переулок;8;Китай-город;Титул на Серебрянической
Point Estate Город;real_estate_agent;https://www.cian.ru/sale/flat/306875192/;Москва;sale;flat;6;6;2;96.0;257000000;Хамовники; Льва Толстого;23к1;Парк Культуры;Литератор
МГСН-Проспект Мира;real_estate_agent;https://www.cian.ru/sale/flat/307306069/;Москва;sale;flat;31;37;2;61.0;35490000;Обручевский;;3;Калужская;Эвер ЖК
ФСК;developer;https://www.cian.ru/sale/flat/307688647/;Москва;sale;flat;2;8;2;65.7;51377400;Хорошево-Мневники; Шеногина;;Хорошёво;Sydney Prime
MR Group;developer;https://www.cian.ru/sale/flat/306611329/;Москва;sale;flat;34;59;2;73.6;;Можайский;;;Давыдково;Веер ЖК
PANDA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/305629349/;Москва;sale;flat;12;13;2;71.0;48000000;Филевский парк; Василисы Кожиной;13;Парк Победы;Квартал апартаментов Match Point
Донстрой;developer;https://www.cian.ru/sale/flat/307396028/;Москва;sale;flat;13;19;2;87.1;56440800;Хорошево-Мневники; Нижние Мневники;;Терехово ;Остров
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/303290499/;Москва;sale;flat;2;8;2;61.5;47970000;Таганский;Серебрянический переулок;8;Китай-город;Титул на Серебрянической
Донстрой;developer;https://www.cian.ru/sale/flat/306643116/;Москва;sale;flat;24;25;2;63.9;27892350;Лефортово;Независимость кв-л;;Авиамоторная;Символ ЖК
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/297422422/;Москва;sale;flat;3;5;2;44.27;47900000;Замоскворечье;Озерковская набережная;6;Новокузнецкая;
MR Group;developer;https://www.cian.ru/sale/flat/306610115/;Москва;sale;flat;30;59;2;69.5;;Можайский;;;Давыдково;Веер ЖК
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/307871009/;Москва;sale;flat;19;24;2;55.3;70000000;Беговой;Верхняя ;20к1;Белорусская;Суббота
LEGENDA Intelligent Development;developer;https://www.cian.ru/sale/flat/301551796/;Москва;sale;flat;43;57;2;75.7;32445020;Левобережный;Ленинградское шоссе;;Беломорская;Северный порт. Береговые кварталы
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/299478558/;Москва;sale;flat;2;10;2;64.75;70000000;Дорогомилово; Братьев Фонченко;;Парк Победы;Victory Park Residences
MR Group;developer;https://www.cian.ru/sale/flat/300289284/;Москва;sale;flat;16;54;2;62.44;32824708;Савеловский;2-я Хуторская ;34;Дмитровская;SYMPHONY 34
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/306868916/;Москва;sale;flat;7;21;2;73.0;91250000;Пресненский; Сергея Макеева;9к4;Улица 1905 года;RedSide
MR Group;developer;https://www.cian.ru/sale/flat/303149015/;Москва;sale;flat;9;36;2;60.78;36347858;Савеловский;;;Дмитровская;Симфония 34 ЖК
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/308784884/;Москва;sale;flat;2;9;2;57.14;93000000;Таганский;Большой Николоворобинский переулок;9к12;Китай-город;Дом NV/9
Среда;developer;https://www.cian.ru/sale/flat/306195001/;Москва;sale;flat;3;27;2;61.4;21377944;Очаково-Матвеевское;Очаково мкр;;Аминьевская;Среда на Лобачевского
Whitewill Москва-Сити;real_estate_agent;https://www.cian.ru/sale/flat/280116651/;Москва;sale;flat;62;77;2;111.0;149000000;Пресненский;1-й Красногвардейский проезд;22;Деловой центр;NEVA TOWERS
5 ДОНСКОЙ;developer;https://www.cian.ru/sale/flat/299380338/;Москва;sale;flat;18;75;2;75.54;40563846;Донской;5-й Донской проезд;вл21к6;Площадь Гагарина;The Five
VIСTORY GROUP;real_estate_agent;https://www.cian.ru/sale/flat/308550902/;Москва;sale;flat;4;9;2;99.4;154000000;Тверской;1-я Тверская-Ямская ;2;Маяковская;Vesper Tverskaya
Рублево-Архангельское;developer;https://www.cian.ru/sale/flat/307250796/;Москва;sale;flat;1;8;2;76.9;37842490;;;В17 кв-л;Серебряный Бор;Сберсити ЖК
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/305596218/;Москва;sale;flat;3;9;2;148.5;189000000;Тверской;1-я Тверская-Ямская ;2;Маяковская;Vesper Tverskaya
MR Group;developer;https://www.cian.ru/sale/flat/300289317/;Москва;sale;flat;19;54;2;63.57;32363487;Савеловский;2-я Хуторская ;34;Дмитровская;SYMPHONY 34
ID 98396578;homeowner;https://www.cian.ru/sale/flat/308733860/;Москва;sale;flat;1;9;2;45.0;17800000;Красносельский;Протопоповский переулок;38;Площадь трёх вокзалов;
Брусника;developer;https://www.cian.ru/sale/flat/304369684/;Москва;sale;flat;4;21;2;126.6;91260000;Даниловский;Дубининская ;вл59к2;;Дом А
5 ДОНСКОЙ;developer;https://www.cian.ru/sale/flat/299380490/;Москва;sale;flat;33;75;2;64.07;36309173;Донской;5-й Донской проезд;вл21к6;Площадь Гагарина;The Five
Ольга Медведева;realtor;https://www.cian.ru/sale/flat/308794411/;Москва;sale;flat;4;31;2;71.0;31100000;Марфино;Ботаническая ;29Ак3;Владыкино;VERY
Брусника;developer;https://www.cian.ru/sale/flat/304953516/;Москва;sale;flat;17;21;2;99.0;73990000;Даниловский;Дубининская ;вл59к2;;Дом А
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/303022746/;Москва;sale;flat;4;14;2;119.3;105000000;Замоскворечье;Мытная ;7с1;Серпуховская;Английский квартал
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/293069620/;Москва;sale;flat;22;22;2;55.7;39500000;Красносельский;Большая Спасская ;35;Площадь трёх вокзалов;Dialog
Prime;real_estate_agent;https://www.cian.ru/sale/flat/306015204/;Москва;sale;flat;1;5;2;58.8;24400000;Таганский;Таганская ;24С5;Марксистская;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/304696164/;Москва;sale;flat;39;41;2;56.9;39000000;Хорошевский;Ленинградский проспект;37/6;Аэропорт;Прайм Парк
Alliance Agency Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/304199291/;Москва;sale;flat;24;33;2;44.5;30000000;Хорошево-Мневники;Причальный проезд;10к1;Шелепиха;Level Причальный
Трансстройинвест;developer;https://www.cian.ru/sale/flat/307450518/;Москва;sale;flat;12;32;2;44.0;14311704;Рязанский;;;Стахановская;Проспект 39 ЖК
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/308179072/;Москва;sale;flat;19;24;2;70.0;43000000;Хорошевский;Хорошевское шоссе;25Ак3;Хорошёвская;Династия
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/307107534/;Москва;sale;flat;11;16;2;68.0;19800000;Очаково-Матвеевское;Матвеевская ;4К1;Матвеевская;
1-й ДСК;developer;https://www.cian.ru/sale/flat/300976167/;Москва;sale;flat;2;12;2;44.7;16166962;Гольяново;Монтажная ;вл8/24;Щёлковская;1-й Измайловский
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/307261417/;Москва;sale;flat;3;7;2;83.0;32000000;Можайский;Верейская ;29С151;Давыдково;Loft 151
Estes;real_estate_agent;https://www.cian.ru/sale/flat/308618379/;Москва;sale;flat;20;21;2;61.9;31000000;Даниловский;бульвар Братьев Весниных;1;ЗИЛ;ЗИЛАРТ
Минские холмы;developer;https://www.cian.ru/sale/flat/298044436/;Москва;sale;flat;7;52;2;49.9;22602133;Раменки;проспект Генерала Дорохова;вл1к2;Раменки;Will Towers
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/298050415/;Москва;sale;flat;11;13;2;83.0;110000000;Хамовники; Усачева;15А;Спортивная;Садовые кварталы
АЙГРИН;developer;https://www.cian.ru/sale/flat/304295911/;Москва;sale;flat;6;14;2;52.73;11862950;Силино;проспект Генерала Алексеева;17с1;Зеленоград — Крюково;Апарт-отель Сигма Силино
1-й ДСК;developer;https://www.cian.ru/sale/flat/307276434/;Москва;sale;flat;2;16;2;39.3;12418800;;;;Тёплый Стан;1-й Ясеневский ЖК
PANDA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/307429692/;Москва;sale;flat;4;23;2;70.0;45000000;Хорошевский; Зорге;9Ак1;Зорге;Зорге 9
One Moscow;real_estate_agent;https://www.cian.ru/sale/flat/308536828/;Москва;sale;flat;14;28;2;67.0;30000000;Можайский;переулок 2-й Петра Алексеева;5;Рабочий посёлок;КутузовGRAD II
Брусника;developer;https://www.cian.ru/sale/flat/305488130/;Москва;sale;flat;17;24;2;70.91;30310000;Бутырский;;;Улица Милашенкова;Квартал Монс ЖК
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/302610652/;Москва;sale;flat;14;21;2;57.0;30900000;Хорошево-Мневники;проспект Маршала Жукова;39к6;Народное Ополчение;Wellton park
Центр-Инвест;developer;https://www.cian.ru/sale/flat/306954791/;Москва;sale;flat;16;35;2;43.1;19583255;Левобережный;Фестивальная ;15к24/1;Речной вокзал;Фестиваль парк-2
Князев и Партнёры;real_estate_agent;https://www.cian.ru/sale/flat/307493782/;Москва;sale;flat;30;41;2;57.0;34500000;Раменки;1-й Сетуньский проезд;8;Кутузовская;Hide
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/293892011/;Москва;sale;flat;33;41;2;67.0;34000000;Раменки; Василия Ланового;1к2;Аминьевская;Огни
Концерн КРОСТ;developer;https://www.cian.ru/sale/flat/290294224/;Москва;sale;flat;5;28;2;52.0;13936000;Отрадное;Отрадная ;4А;Отрадное;Малевич
Alliance Agency Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/306785023/;Москва;sale;flat;15;34;2;45.0;27500000;Обручевский; Архитектора Власова;71к2;Воронцовская;Ever
Основа;developer;https://www.cian.ru/sale/flat/293007189/;Москва;sale;flat;4;36;2;37.9;11066800;Ярославский;проспект Мира;222;Ростокино;МИРАПОЛИС
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/308888845/;Москва;sale;flat;10;12;2;78.6;44900000;Тверской;2-я Брестская ;6;Маяковская;Резиденция Тверская
А101;developer;https://www.cian.ru/sale/flat/306742765/;Москва;sale;flat;4;16;2;34.4;10817218;;;к11;Прокшино;Прокшино ЖК
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/302999320/;Москва;sale;flat;4;8;2;69.8;65823293;Хамовники;Смоленский бульвар;22/14;Смоленская;
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/304058671/;Москва;sale;flat;2;17;2;53.5;13242606;;;;Мичуринец;Переделкино Ближнее Город-парк
ВЫБОР;developer;https://www.cian.ru/sale/flat/300605797/;Москва;sale;flat;2;17;2;55.6;12076320;;;;;Академик
3SGroup;developer;https://www.cian.ru/sale/flat/308004758/;Москва;sale;flat;2;33;2;44.4;17094000;Текстильщики;1-й Грайвороновский проезд;2С10;Новохохловская;Voice Towers
CENTURY 21 Столичная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/308801899/;Москва;sale;flat;2;34;2;52.6;20000000;Ломоносовский; Архитектора Власова;вл4с5;Новые Черёмушки;Ever
ФСК Агент;real_estate_agent;https://www.cian.ru/sale/flat/305282187/;Москва;sale;flat;15;25;2;73.0;25500000;Раменки; Лобачевского;118к2;Аминьевская;Лобачевский
Спартак;developer;https://www.cian.ru/sale/flat/297413640/;Москва;sale;flat;11;14;2;69.2;20490120;Ясенево;Новоясеневский проспект;3В;Тёплый Стан;Комплекс апартаментов LES
TWEED;real_estate_agent;https://www.cian.ru/sale/flat/282592114/;Москва;sale;flat;2;7;2;45.5;31500000;Замоскворечье;Шлюзовая набережная;2А;Павелецкая;IM на Садовом
А101;developer;https://www.cian.ru/sale/flat/306741364/;Москва;sale;flat;11;16;2;42.5;22210778;Сокол; Зорге;25С2;Октябрьское поле;Дом на Зорге
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/305688198/;Москва;sale;flat;27;27;2;70.0;38000000;Южнопортовый; 1-я Машиностроения;10;Дубровка;Дубровская Слобода
ФСК;developer;https://www.cian.ru/sale/flat/298020228/;Москва;sale;flat;2;44;2;56.4;19426867;Покровское-Стрешнево;;;Трикотажная;Скай Гарден ЖК
One Moscow;real_estate_agent;https://www.cian.ru/sale/flat/308536826/;Москва;sale;flat;4;9;2;91.0;40000000;Покровское-Стрешнево;Вивальди кв-л;;Спартак;Клубный Город на Реке Примавера ЖК
Delight Realty;real_estate_agent;https://www.cian.ru/sale/flat/307145183/;Москва;sale;flat;1;10;2;63.5;34000000;Хамовники;Оболенский переулок;7;Фрунзенская;
А101;developer;https://www.cian.ru/sale/flat/308314457/;Москва;sale;flat;4;14;2;36.2;9755791;;;18.1.2;Бунинская аллея;Скандинавия ЖК
CENTURY 21 Столичная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/305746643/;Москва;sale;flat;9;17;2;57.9;13749000;; Бианки;8к2;Рассказовка;
Концерн КРОСТ;developer;https://www.cian.ru/sale/flat/306784458/;Москва;sale;flat;15;22;2;47.7;12974400;;;;Прокшино;Новая Звезда ЖК
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/306359685/;Москва;sale;flat;3;6;2;82.0;49900000;Пресненский;Новопресненский переулок;7;Краснопресненская;
А101;developer;https://www.cian.ru/sale/flat/306741751/;Москва;sale;flat;11;15;2;35.9;9263026;;;;Новомосковская;Деснаречье ЖК
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/308877560/;Москва;sale;flat;40;68;2;60.0;53000000;Пресненский;1-й Красногвардейский проезд;22с2;Москва-Сити;NEVA TOWERS
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/299605341/;Москва;sale;flat;8;10;2;53.3;12700000;Люблино; Марьинский Парк;41К2;Люблино;
СТРОЙИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/290829518/;Москва;sale;flat;17;26;2;63.8;12670160;Некрасовка; Липчанского;10;Некрасовка;Некрасовка
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/298491254/;Москва;sale;flat;3;11;2;46.2;12800000;Северный;Долгопрудненское шоссе;6А;Физтех;Комплекс апартаментов Nord
СТРОЙИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/294870513/;Москва;sale;flat;23;25;2;63.8;12918980;Некрасовка; Липчанского;10;Некрасовка;Некрасовка
Светлана Панчедук;realtor;https://www.cian.ru/sale/flat/307394462/;Москва;sale;flat;2;16;2;39.8;13299000;Очаково-Матвеевское;Матвеевская ;4К2;Матвеевская;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/308305262/;Москва;sale;flat;2;14;2;51.0;13600000;;бульвар Скандинавский;17;Потапово;Скандинавия
Андрей Кряжев;realtor;https://www.cian.ru/sale/flat/307921476/;Москва;sale;flat;9;9;2;51.0;13750000;Чертаново Центральное;Днепропетровская ;27к1;Южная;
Ксения Шахматова;realtor;https://www.cian.ru/sale/flat/307776076/;Москва;sale;flat;8;9;2;40.0;13990000;Царицыно; Бехтерева;11К1;Кантемировская;
Ксения Шахматова;realtor;https://www.cian.ru/sale/flat/307325426/;Москва;sale;flat;5;9;2;42.0;14500000;Южное Тушино;Туристская ;6К3;Сходненская;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/308000245/;Москва;sale;flat;11;16;2;61.7;15300000;Восточное Дегунино;Дубнинская ;32К8;Бескудниково;
Century 21 Level;real_estate_agent;https://www.cian.ru/sale/flat/308879943/;Москва;sale;flat;14;17;2;64.0;15750000;; Бориса Пастернака;49;Мичуринец;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/307771669/;Москва;sale;flat;4;14;2;43.0;16400000;Тимирязевский;Дмитровское шоссе;45К2;Петровско-Разумовская;
Юлия Кубанцева;realtor;https://www.cian.ru/sale/flat/308451690/;Москва;sale;flat;4;9;2;49.5;16900000;Отрадное;Юрловский проезд;25;Бибирево;
Екатерина Минибаева;realtor;https://www.cian.ru/sale/flat/308451219/;Москва;sale;flat;2;9;2;45.0;16990000;Фили-Давыдково;Инициативная ;10к1;Давыдково;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/307886380/;Москва;sale;flat;10;26;2;51.0;18000000;Войковский;Выборгская ;9/1;Водный стадион;Невский
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/308642443/;Москва;sale;flat;2;12;2;58.6;18800000;Филевский парк; Василисы Кожиной;14К6;Багратионовская;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/308700916/;Москва;sale;flat;15;16;2;51.0;19999999;Беговой; Правды;5;Белорусская;
Century21 Феникс;real_estate_agent;https://www.cian.ru/sale/flat/298794336/;Москва;sale;flat;2;11;2;49.8;20300000;Щукино; Маршала Рыбалко;2к6;Панфиловская;Маршал
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/303273287/;Москва;sale;flat;8;13;2;42.3;20500000;Даниловский; Родченко;2;ЗИЛ;ЗИЛАРТ
Dream Realty;real_estate_agent;https://www.cian.ru/sale/flat/307905514/;Москва;sale;flat;4;8;2;94.0;20500000;; Ясеневая;9;Сосенки;Дубровка
do A.S.A.P.;real_estate_agent;https://www.cian.ru/sale/flat/308474524/;Москва;sale;flat;31;31;2;52.9;21000000;Южное Бутово; Поляны;5;Улица Скобелевская;Эталон-Сити
Эльмира Эмирова;realtor;https://www.cian.ru/sale/flat/306675286/;Москва;sale;flat;33;51;2;45.7;22000000;Хорошево-Мневники;Шелепихинская набережная;34;Шелепиха;Сердце Столицы
ЛИДЕР Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/306777330/;Москва;sale;flat;23;42;2;46.0;23700000;Филевский парк;Багратионовский проезд;5Ак1;Фили;Filicity
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/294673569/;Москва;sale;flat;3;29;2;49.4;24000000;Хорошево-Мневники;Шелепихинская набережная;40к3;Народное Ополчение;Sydney City
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/307990024/;Москва;sale;flat;7;25;2;48.0;24900000;Покровское-Стрешнево;Волоколамское шоссе;81/2с3;Трикотажная;Апартаментный комплекс Level Стрешнево
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/304195055/;Москва;sale;flat;5;22;2;44.5;25000000;Хорошево-Мневники; Нижние Мневники;;Терехово ;Остров
AR Realty - Real Estate Agency;real_estate_agent;https://www.cian.ru/sale/flat/305985845/;Москва;sale;flat;6;27;2;45.0;25200000;Раменки; Янковского;1к3;Аминьевская;Событие
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/307683064/;Москва;sale;flat;2;8;2;54.0;31000000;Басманный;Садовая-Черногрязская ;16-18С1;Красные ворота;
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/307541966/;Москва;sale;flat;12;22;2;55.0;32500000;Хорошевский; Авиаконструктора Сухого;2к1;ЦСКА;ЛИЦА
SUNRISE Estate;real_estate_agent;https://www.cian.ru/sale/flat/308514323/;Москва;sale;flat;38;41;2;70.7;35900000;Хорошево-Мневники;Шелепихинская набережная;34к5;Шелепиха;Сердце Столицы
Landis;real_estate_agent;https://www.cian.ru/sale/flat/305394775/;Москва;sale;flat;2;7;2;64.1;36450000;Пресненский;Садовая-Кудринская ;8-10-12;Баррикадная;
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/304185269/;Москва;sale;flat;16;22;2;43.4;37000000;Хорошево-Мневники; Нижние Мневники;;Терехово ;Остров
Isaev Estate;real_estate_agent;https://www.cian.ru/sale/flat/303345447/;Москва;sale;flat;21;26;2;78.7;38000000;Хорошевский;проезд Березовой Рощи;12;ЦСКА;Гранд-парк
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/304599055/;Москва;sale;flat;8;21;2;71.3;41300000;Хорошево-Мневники; Нижние Мневники;37Ас3;Терехово ;Остров
ID 121738539;realtor;https://www.cian.ru/sale/flat/307528348/;Москва;sale;flat;10;18;2;62.2;42999999;Беговой;Ленинградский проспект;29к3;Динамо;Царская площадь
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/302627994/;Москва;sale;flat;16;23;2;83.9;45400000;Можайский;Гжатская ;5к4;Давыдково;LIFE-Кутузовский
SKYLINE MOSCOW CITY;real_estate_agent;https://www.cian.ru/sale/flat/296688785/;Москва;sale;flat;58;66;2;61.0;46000000;Пресненский;1-й Красногвардейский проезд;22с1;Москва-Сити;NEVA TOWERS
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/301906284/;Москва;sale;flat;5;9;2;64.0;46000000;Хамовники;Фрунзенская набережная;44С1;Фрунзенская;
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/308063535/;Москва;sale;flat;2;19;2;73.0;47000000;Хорошево-Мневники;Шелепихинская набережная;34к2зд1;Шелепиха;Сердце Столицы
ID 438578;real_estate_agent;https://www.cian.ru/sale/flat/307958485/;Москва;sale;flat;11;21;2;80.0;47000000;Раменки;Мосфильмовская ;88к2с4;Раменки;Мосфильмовский
IKON Development;developer;https://www.cian.ru/sale/flat/302839449/;Москва;sale;flat;18;21;2;72.5;49957575;Басманный; Земляной Вал;37;Чкаловская;Дом Chkalov
SKYLINE MOSCOW CITY;real_estate_agent;https://www.cian.ru/sale/flat/308213989/;Москва;sale;flat;39;89;2;90.0;53000000;Пресненский;1-й Красногвардейский проезд;21с2;Деловой центр;МФК ОКО
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/308348312/;Москва;sale;flat;2;7;2;61.0;54000000;Замоскворечье;Садовническая ;29;Новокузнецкая;BALCHUG RESIDENCE
SKYLINE MOSCOW CITY;real_estate_agent;https://www.cian.ru/sale/flat/297818369/;Москва;sale;flat;73;95;2;73.0;55000000;Пресненский;набережная Пресненская;12;Деловой центр;Башня Федерация
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/305903242/;Москва;sale;flat;6;6;2;86.0;55000000;Хамовники;переулок Сивцев Вражек;29/16;Смоленская;
Ирина Титова;realtor;https://www.cian.ru/sale/flat/299877388/;Москва;sale;flat;49;78;2;67.0;55555555;Пресненский;1-й Красногвардейский проезд;22с2;Москва-Сити;NEVA TOWERS
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/308249730/;Москва;sale;flat;22;22;2;101.2;59000000;Южнопортовый;Южнопортовая ;6/28;Дубровка;Portland
SKYLINE MOSCOW CITY;real_estate_agent;https://www.cian.ru/sale/flat/308214401/;Москва;sale;flat;21;89;2;91.0;60000000;Пресненский;1-й Красногвардейский проезд;21с2;Деловой центр;МФК ОКО
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/300539848/;Москва;sale;flat;5;6;2;100.0;59950000;Замоскворечье;Большая Пионерская ;20;Павелецкая;
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/291444022/;Москва;sale;flat;8;18;2;84.0;63000000;Тверской; Александра Невского;27;Белорусская;
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/308091340/;Москва;sale;flat;3;6;2;49.0;65000000;Хамовники;Зубовская ;7;Парк Культуры;Roza Rossa
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/286643532/;Москва;sale;flat;4;8;2;69.0;65823293;Хамовники;Смоленский бульвар;22/14;Смоленская;
Isaev Estate;real_estate_agent;https://www.cian.ru/sale/flat/307572762/;Москва;sale;flat;6;8;2;55.0;72000000;Якиманка;Софийская набережная;34;Новокузнецкая;
Stapler Estate;real_estate_agent;https://www.cian.ru/sale/flat/307991188/;Москва;sale;flat;26;67;2;67.0;73000000;Пресненский;Краснопресненская набережная;14Ак2;Москва-Сити;Capital Towers
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/308333941/;Москва;sale;flat;12;12;2;95.0;76000000;Обручевский; Академика Челомея;1А;Воронцовская;AFI Park 
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/306394977/;Москва;sale;flat;4;29;2;97.0;78500000;Филевский парк;Береговой проезд;3;Фили;Береговой
Эксклюзив Хоум;real_estate_agent;https://www.cian.ru/sale/flat/308500721/;Москва;sale;flat;2;9;2;47.5;11200000;Выхино-Жулебино;Волгоградский проспект;164К3;Юго-Восточная;
Villagio Realty;real_estate_agent;https://www.cian.ru/sale/flat/307826455/;Москва;sale;flat;8;12;2;46.1;11350000;Зябликово; Мусы Джалиля;15К1;Шипиловская;
ОГРК;real_estate_agent;https://www.cian.ru/sale/flat/306574029/;Москва;sale;flat;4;19;2;54.7;11300000;Некрасовка;Рождественская ;31;Некрасовка;
ГОРОДА;real_estate_agent;https://www.cian.ru/sale/flat/305482063/;Москва;sale;flat;4;5;2;42.7;11300000;Восточное Измайлово;15-я Парковая ;33К3;Первомайская;
ФСК Агент;real_estate_agent;https://www.cian.ru/sale/flat/306437610/;Москва;sale;flat;6;9;2;43.8;11300000;Бибирево; Плещеева;7В;Бибирево;
Самолет плюс Троицк;real_estate_agent;https://www.cian.ru/sale/flat/308437924/;Москва;sale;flat;4;12;2;48.4;11400000;; Харлампиева;48к1;Филатов Луг;
ФЛИП;real_estate_agent;https://www.cian.ru/sale/flat/308539457/;Москва;sale;flat;5;5;2;44.8;11400000;Богородское;Открытое шоссе;3К9;Бульвар Рокоссовского;
Парадайс;real_estate_agent;https://www.cian.ru/sale/flat/306949139/;Москва;sale;flat;3;9;2;42.2;11300000;Коптево;бульвар Матроса Железняка;9;Коптево;
Новые Ватутинки;real_estate_agent;https://www.cian.ru/sale/flat/307587815/;Москва;sale;flat;8;15;2;55.3;11500000;; Гренадерская;9к1;Ольховая;
The Smitt;real_estate_agent;https://www.cian.ru/sale/flat/299104045/;Москва;sale;flat;2;9;2;45.0;11500000;Вешняки; Красный Казанец;19К1;Выхино;
